Ticker,AdjClose,SMA200,DeltaToSMA200,PctBelow,WeeklyMean,Return_5d,Return_21d,Return_63d,Vol_20d,52wHigh,52wLow,PctFrom52wHigh,PctFrom52wLow,SMA200_Slope_20d,Name,Universe
ABNB,124.94999694824219,128.1150750350952,-3.165078086853015,-2.470496220671914,124.8799991607666,-0.0466198742878805,-0.07813189362887552,-0.07935458425871311,0.36235522072777,142.16000366210938,105.69000244140625,-12.106082069871427,18.223099689597923,-0.31725871493661906,"Airbnb, Inc.",NASDAQ100
NVDA,177.38999938964844,179.80012847900392,-2.410129089355479,-1.340449036240221,173.17749786376953,0.03591446916141261,-0.030815102217079393,-0.048795746421374964,0.3680556402878139,207.01727294921875,94.28778076171875,-14.311498329338857,88.13678501771413,2.2149418742630544,NVIDIA Corporation,NASDAQ100
MCHP,65.5999984741211,66.38032732009887,-0.7803288459777775,-1.175542329303203,63.91249942779541,0.021806878386732453,-0.0615164943904305,0.03556579627447576,0.4484073061609856,80.2773208618164,34.31385040283203,-18.283273818965384,91.17644246856923,0.42294692168569625,Microchip Technology Incorporated,NASDAQ100
VRTX,438.7099914550781,438.3166487121582,0.3933427429199128,0.08973940279832782,443.9175033569336,-0.03312469498563109,-0.0819854401481529,-0.0323142632121004,0.4089143533691598,509.5,366.5400085449219,-13.894015416078876,19.68952398856927,0.27920622432007214,Vertex Pharmaceuticals Incorporated,NASDAQ100
CCEP,92.4800033569336,92.21742496490478,0.2625783920288143,0.28473836927103147,91.69000053405762,-0.003340850905648396,-0.1152778682013138,0.019625209135422095,0.24076869291933412,110.43000030517578,79.73734283447266,-16.254638140574997,15.980794028857371,0.6947713120487364,Coca-Cola Europacific Partners PLC,NASDAQ100
SBUX,90.37000274658203,88.60912578582764,1.7608769607543877,1.9872410941176755,89.27750015258789,-0.009318115136444205,-0.06978897244269022,0.08007122921736487,0.35701854549560885,101.44000244140625,77.39810180664062,-10.91285432610125,16.759972967229064,0.9564442097186099,Starbucks Corporation,NASDAQ100
MNST,72.37000274658203,70.49760007858276,1.8724026679992676,2.6559807226233634,72.22999954223633,0.005418162982217645,-0.07937918604910721,-0.05608445969814779,0.20958328542315915,86.66000366210938,55.0099983215332,-16.4897303388592,31.557907570874065,1.5942187904033345,Monster Beverage Corporation,NASDAQ100
AAPL,255.9199981689453,248.80396781921388,7.116030349731432,2.8600952035066074,252.99250030517578,0.01198148913207242,-0.0251409078201007,-0.057752208431929075,0.1988843206714253,285.9224548339844,171.6717987060547,-10.493214561430452,49.07515392621053,2.1667411763299116,Apple Inc.,NASDAQ100
TXN,194.8699951171875,188.2551091003418,6.614886016845702,3.513788310159427,192.93249893188477,0.007548686352484513,-0.03715600718977796,0.13056638622789363,0.3196428928239696,226.55999755859375,141.1527099609375,-13.987465917592301,38.05614867126226,0.3901316843560432,Texas Instruments Incorporated,NASDAQ100
FAST,46.29999923706055,44.28006126403809,2.019937973022458,4.561732561700271,46.11250019073486,0.02637992929744959,-0.002799936835252259,0.16013340906166906,0.21816074599742183,49.85358810424805,34.867591857910156,-7.128050361704452,32.78806126255836,1.0531799825637123,Fastenal Company,NASDAQ100
